cell_id,group
mjnpamoc-1,Sweat gland channel outer
mjoefkji-1,Sweat gland channel outer
mjoimnid-1,F5: RAMP1+
mjojndji-1,Sweat gland channel inner
mjomfdjn-1,Sweat gland channel outer
mjonbida-1,Sweat gland channel inner
mjondkeh-1,F2/3: Perivascular
mjopbglo-1,cDC
mjopciam-1,Pericyte1
mjpnjcip-1,Pericyte1
mjpnoohd-1,F2/3: Perivascular
mkacfaeh-1,F2/3: Perivascular
mkafgljo-1,Pericyte1
mkaofjmg-1,Pericyte1
mkaoonop-1,VE3_Ven
mkbhfolh-1,VE3_Ven
mkbigeod-1,VE3_Ven
mkbmcene-1,Pericyte1
mkckaheh-1,Pericyte1
mkcnfkia-1,F2/3: Perivascular
mkcolgpc-1,Pericyte1
mkcoloem-1,VE3_Ven
mkdaonmc-1,Pericyte1
mkdbmmke-1,Pericyte1
mkdceenf-1,Mac2
mkdjmjld-1,Adipocyte
mkebmkga-1,F2: Universal
mkefbnli-1,VE3_Ven
mkeldajg-1,Pericyte1
mkemakkf-1,VE3_Ven
mkemhfgo-1,F3: FRC-like
mkfddmnb-1,VE3_Ven
mkfkkpie-1,VE4_Cap
mkgfhmml-1,VE3_Ven
mkgpmmei-1,Pericyte1
mkhiijcn-1,Pericyte1
mkhimcfd-1,Adipocyte
mkhmkmfn-1,nmSchwann
mkinciae-1,Adipocyte
mkjdihpg-1,Pericyte1
mkjfecdo-1,VE3_Ven
mkkdjbde-1,F2: Universal
mkkfbffc-1,F2: Universal
mkllndbf-1,F2: Universal
mklpaikp-1,Pericyte1
mkmeodio-1,Adipocyte
mkmflmcg-1,VE3_Ven
mkmfpenh-1,VE4_Cap
mkmhagpf-1,F2/3: Perivascular
mkmmkehi-1,Pericyte1
mkmmmdje-1,VE3_Ven
mknalnbg-1,Pericyte1
mkncjiao-1,VE3_Ven
mknedkoe-1,Pericyte1
mknljnif-1,VE3_Ven
mkoageij-1,VE3_Ven
mkochdmh-1,VE1_Art
mkoflaeh-1,Pericyte1
mkogfghg-1,VE1_Art
mkohlmmh-1,VE4_Cap
mkpcaaip-1,VE3_Ven
mlaaofdi-1,Pericyte1
mladklmc-1,F2/3: Perivascular
mlaiajbc-1,Pericyte1
mlaobfoe-1,VE3_Ven
mlbclkmp-1,Pericyte1
mlbigagf-1,Tc1
mlbjappl-1,F2: Universal
mlbochjj-1,F2: Universal
mlcakbnd-1,Pericyte1
mlcdhfnl-1,Pericyte1
mlcmjjpn-1,Pericyte1
mlddgnff-1,VE3_Ven
mldikmfl-1,VE3_Ven
mldkfhlj-1,VE3_Ven
mlefpboj-1,VE3_Ven
mlejhbpm-1,F2/3: Perivascular
mlenomoe-1,Sweat gland
mlhedhpp-1,Adipocyte
mlhkmghn-1,F2/3: Perivascular
mlhoekei-1,Sweat gland channel outer
mliagjcm-1,Sweat gland channel outer
mliaplij-1,Sweat gland channel outer
mliglkgg-1,Sweat gland channel outer
mlihidek-1,Sweat gland channel inner
mlijldfb-1,Sweat gland channel outer
mlilbcoi-1,F2: Universal
mljbmimn-1,KC
mljeipdo-1,Sweat gland channel inner
mljgbjjk-1,F2: Universal
mlkdbdbg-1,F2: Universal
mlkfepfk-1,F2: Universal
mlkgepac-1,F2: Universal
mlkhhhjj-1,F2: Universal
mlklhbjl-1,VE3_Ven
mllemnkf-1,VE3_Ven
mllmpbnm-1,F2: Universal
mllnfnpd-1,Pericyte1
mllpobfo-1,VE3_Ven
mlmbbmmc-1,VE3_Ven
mlmbpgaa-1,VE3_Ven
mlmeojhg-1,F2/3: Perivascular
mlmmcihm-1,Pericyte1
mlnhhemi-1,VE3_Ven
mlnhiiin-1,VE4_Cap
mlnhpogg-1,F5: RAMP1+
mlnjenng-1,Pericyte1
mlnjmgkl-1,F2: Universal
mlnjmncf-1,Mac2
mlnkmoeo-1,F2: Universal
mlnlhjif-1,F2: Universal
mlnpofpk-1,Mast cell
mlobfomj-1,F2/3: Perivascular
mlobghlb-1,VE3_Ven
mlocnfcp-1,VE3_Ven
mlogjojo-1,VE3_Ven
mloglogk-1,VE3_Ven
mlohmcjj-1,Pericyte1
mloiaomn-1,cDC2
mlokaahh-1,Pericyte1
mlokoleh-1,F2: Universal
mlpmflel-1,Sweat gland
mlpmkjde-1,Sweat gland
mlpoodda-1,Sweat gland
mlppmcfc-1,Sweat gland
mmaahlgj-1,Sweat gland
mmahgabe-1,Sweat gland
mmamloab-1,F5: RAMP1+
mmapbdcd-1,VE4_Cap
mmbflgnk-1,Sweat gland Myoepithelial
mmbopapm-1,Sweat gland
mmbpffoo-1,Sweat gland
mmciallj-1,Sweat gland
mmckjido-1,Sweat gland
mmcnpfjc-1,Sweat gland
mmdcpbde-1,Sweat gland
mmddfnne-1,Sweat gland
mmdgbklb-1,Sweat gland
mmdhcafb-1,Sweat gland
mmdlelgh-1,Sweat gland
mmdokcee-1,Sweat gland
mmegedle-1,Sweat gland
mmehlbkd-1,Sweat gland
mmephpea-1,Sweat gland
mmfanlhl-1,Sweat gland
mmfbjdhg-1,Sweat gland
mmfdnmja-1,Sweat gland
mmfejlhe-1,Sweat gland
mmfjgbej-1,Sweat gland
mmfkokmg-1,Sweat gland
mmgbeodn-1,Sweat gland
mmgnajlj-1,Sweat gland
mmhadoji-1,F2/3: Perivascular
mmhdhaln-1,Sweat gland
mmhjehkf-1,F5: RAMP1+
mmiieepc-1,Sweat gland
mmikmcde-1,Sweat gland
mmimkpim-1,Sweat gland
mmjecngc-1,F5: RAMP1+
mmjgdkdi-1,Sweat gland
mmjigadk-1,Sweat gland
mmjkleoh-1,Sweat gland
mmjpcedg-1,Sweat gland
mmjpjono-1,Sweat gland Myoepithelial
mmkhgchk-1,Sweat gland
mmkhglfg-1,Sweat gland
mmkkkffa-1,Sweat gland
mmkofgoa-1,Sweat gland
mmlcmlll-1,Sweat gland Myoepithelial
mmlhipne-1,Sweat gland
mmmhcpmm-1,Sweat gland
mmmjgfab-1,Sweat gland
mmmminai-1,nmSchwann
mmnbfdng-1,Sweat gland
mmneiknj-1,Sweat gland
mmnkelbj-1,Sweat gland
mmnmnjed-1,Sweat gland
mmnodeih-1,Sweat gland
mmodjoik-1,Sweat gland
mmoklpko-1,Sweat gland Myoepithelial
mmpcoben-1,Sweat gland Myoepithelial
mmpfchan-1,Sweat gland Myoepithelial
mmpmihgg-1,Sweat gland
mmpogboh-1,Sweat gland Myoepithelial
mnagnjck-1,Mast cell
mnakppod-1,VE3_Ven
mnandhae-1,Sweat gland
mnbbhijg-1,Sweat gland
mnbdajlh-1,Sweat gland
mnbdlhnj-1,Sweat gland channel outer
mnbhbjgl-1,F5: RAMP1+
mnbigckp-1,Sweat gland channel outer
mnbjcija-1,Sweat gland channel inner
mnbjgnjg-1,Sweat gland channel inner
mnbkbhon-1,Sweat gland channel inner
mnblmkim-1,Sweat gland channel outer
mnchkhln-1,Sweat gland channel outer
mndaeedb-1,Sweat gland
mndpcapc-1,Sweat gland Myoepithelial
mnehfjim-1,VE4_Cap
mnepaegb-1,Sweat gland channel outer
mnfdknce-1,Sweat gland channel inner
mnffphdl-1,Sweat gland channel inner
mnfghpka-1,Sweat gland channel inner
mnfgodem-1,Sweat gland channel outer
mnfijmfn-1,Sweat gland
mngdhcdo-1,F5: RAMP1+
mngfeakn-1,Sweat gland channel outer
mngpgmko-1,VE4_Cap
mnhbchgg-1,Sweat gland channel outer
mnhokmil-1,Sweat gland
mniccoee-1,Sweat gland channel inner
mnjbdekg-1,Sweat gland channel inner
mnjkngbd-1,Sweat gland channel outer
mnkbjbbb-1,Sweat gland channel outer
mnkblggo-1,Sweat gland channel outer
mnkdlkkj-1,Sweat gland channel outer
mnkghmhf-1,Sweat gland channel outer
mnkleofm-1,Sweat gland channel inner
mnlapcpa-1,Sweat gland channel inner
mnlbanpn-1,F5: RAMP1+
mnlcfojn-1,Sweat gland channel inner
mnlimocf-1,Sweat gland channel inner
mnllcdpc-1,Sweat gland channel inner
mnloehgn-1,Sweat gland channel outer
mnlpbkep-1,Sweat gland channel outer
mnmgiedp-1,Sweat gland channel outer
mnmmnafl-1,Sweat gland channel inner
mnmnfmhi-1,Sweat gland channel inner
mnnhjolc-1,Sweat gland channel outer
mnoaipka-1,Sweat gland channel outer
mnoakngd-1,Sweat gland channel outer
mnocbjmi-1,Sweat gland channel outer
mnohbggo-1,Sweat gland channel inner
mnohohga-1,Sweat gland
mnonfbbi-1,Sweat gland
mnpahdpa-1,Sweat gland
mnpbfmah-1,Sweat gland
mnphhlic-1,Sweat gland
moadcccg-1,Sweat gland Myoepithelial
moaeipji-1,VE4_Cap
moaemcca-1,Mast cell
moafkioa-1,Sweat gland Myoepithelial
moalfnbn-1,Sweat gland Myoepithelial
mobcbnmo-1,Sweat gland
mobhldnm-1,Sweat gland
mobknihl-1,Sweat gland
moccfeid-1,Sweat gland
mocfidjp-1,Sweat gland
mocleaob-1,Sweat gland Myoepithelial
mocmifok-1,Sweat gland
mocojkfb-1,Sweat gland
modeegof-1,Sweat gland Myoepithelial
modlpghj-1,Sweat gland Myoepithelial
modmadni-1,Sweat gland Myoepithelial
modmoaio-1,Sweat gland
moeadocl-1,Sweat gland
moecficb-1,Sweat gland
moehfjig-1,Sweat gland
moehpgcn-1,Sweat gland Myoepithelial
moejbbfa-1,F5: RAMP1+
moemgldh-1,Pericyte1
moemnffk-1,Sweat gland
moeochha-1,Sweat gland
mofgiiak-1,Sweat gland
mofkdglj-1,F2: Universal
mogbegmc-1,F2: Universal
mogekcoi-1,F5: RAMP1+
mogggcgo-1,F5: RAMP1+
mogkajcl-1,Sweat gland channel outer
mohjpmij-1,Sweat gland
mohopmph-1,F2: Universal
moiaoifj-1,Sweat gland
moibfldn-1,Sweat gland
moibnbhk-1,nmSchwann
moicmmic-1,Sweat gland
moifdoeb-1,Sweat gland
moikifnk-1,Sweat gland Myoepithelial
moiliccm-1,Sweat gland
moillckn-1,Sweat gland
moinapam-1,Sweat gland
moiphgkn-1,Sweat gland
moipiojc-1,Sweat gland
mojbhhgh-1,Sweat gland
mojggdnl-1,Sweat gland
mojkmdoc-1,nmSchwann
mokbfkmi-1,Sweat gland
mokgiaae-1,Sweat gland
mokiakhb-1,Sweat gland
mokjihmp-1,Sweat gland Myoepithelial
molfdloe-1,Sweat gland Myoepithelial
moljdhdm-1,F5: RAMP1+
molmealf-1,VE4_Cap
molmmaab-1,Pericyte1
molpgggh-1,VE4_Cap
momafcgh-1,VE4_Cap
momklgip-1,Pericyte1
mommalep-1,F5: RAMP1+
monngehg-1,Sweat gland
moogcman-1,Sweat gland
moogcndb-1,Sweat gland
moohnbgp-1,Sweat gland
mopbdaip-1,Sweat gland
mopcjnko-1,Sweat gland
mopdancg-1,Sweat gland
mopedcaa-1,Sweat gland
mopekcpo-1,Sweat gland Myoepithelial
mopekkfi-1,Sweat gland
mophicdk-1,Sweat gland
mopopdmj-1,Sweat gland Myoepithelial
moppnhkm-1,nmSchwann
mpaafdlh-1,Sweat gland
mpabjcol-1,Sweat gland
mpadnhbj-1,Sweat gland
mpahejhd-1,F2/3: Perivascular
mpaljegb-1,Sweat gland
mpaopneg-1,Sweat gland
mpbbjeap-1,Sweat gland
mpbcmcbg-1,Sweat gland
mpcbdeea-1,Sweat gland
mpcblhlk-1,Sweat gland
mpcmpfjl-1,Sweat gland Myoepithelial
mpcnmldd-1,Sweat gland Myoepithelial
mpcofgjc-1,Sweat gland
mpdhkgbm-1,Sweat gland
mpdjlamp-1,Sweat gland
mpdmodgf-1,Sweat gland
mpdnkndj-1,Sweat gland
mpeiahpg-1,Sweat gland Myoepithelial
mpekadag-1,F5: RAMP1+
mpfhcbaj-1,Sweat gland
mpfpllch-1,Sweat gland
mpggndko-1,Sweat gland
mpgijfad-1,Sweat gland
mpgpabkh-1,Sweat gland
mpgpmffb-1,Sweat gland
mphcnpfe-1,Sweat gland Myoepithelial
mpheecmf-1,Sweat gland
mphhlmhb-1,Sweat gland
mphkbehd-1,Sweat gland
mpikpajl-1,Sweat gland
mpjaadhl-1,Sweat gland
mpjkhimk-1,Mac2
mpjnjlkd-1,F5: RAMP1+
mpkccfhe-1,F5: RAMP1+
mpkdcafo-1,F5: RAMP1+
mpkfojip-1,Sweat gland
mpkkmgml-1,Sweat gland
mplacocf-1,Sweat gland
mplbbljj-1,Sweat gland
mplgamkb-1,Sweat gland
mpliiieb-1,Sweat gland
mplinied-1,Sweat gland
mpmkdigk-1,Sweat gland
mpneddhp-1,Sweat gland
mpngdnao-1,Sweat gland
mpnjchol-1,Sweat gland
mpnjgjlm-1,Sweat gland
mpnjlmhn-1,VE4_Cap
mpnnhaei-1,Sweat gland
mpomhnmh-1,Sweat gland
mppadmpg-1,Pericyte2_VSMC
mppdemkc-1,VE1_Art
mppigloo-1,VE1_Art
mpplfkcf-1,Pericyte2_VSMC
mppndmnf-1,F2: Universal
mpppoeba-1,F2: Universal
naafdglh-1,F2: Universal
naajcdde-1,F2: Universal
naajjlnb-1,F2: Universal
naalaijh-1,F2: Universal
nabnildo-1,Pericyte2_VSMC
nabplbgl-1,Pericyte2_VSMC
nacahoja-1,Pericyte2_VSMC
nacbkkgb-1,Pericyte2_VSMC
nachnbfj-1,Sweat gland
naciddfb-1,Sweat gland
nacioonl-1,Sweat gland
nackfeop-1,VE4_Cap
nacockgd-1,cDC
nacoelni-1,Mac2
nadfeiej-1,VE4_Cap
nadhglmg-1,F5: NGFR+
nadllmhk-1,F5: NGFR+
nadonogf-1,F2/3: Perivascular
naelimee-1,cDC
nagfbnob-1,cDC2
nahdkppo-1,VE4_Cap
nahlnnbb-1,Sweat gland
nahoabpg-1,VE4_Cap
naiekmaj-1,F5: RAMP1+
naimajni-1,Sweat gland
naipdejl-1,Sweat gland
najchoop-1,Sweat gland
najkfjon-1,Sweat gland
najnbalh-1,nmSchwann
najpillh-1,KC
nakfidmc-1,nmSchwann
nakgfjgk-1,nmSchwann
nakjbhbb-1,F5: NGFR+
nalpfknj-1,Sweat gland
nambkmnc-1,F2/3: Perivascular
namhnaig-1,F5: RAMP1+
namkglpc-1,Sweat gland
namnlejg-1,Sweat gland
namoilim-1,VE4_Cap
nanbblpn-1,Sweat gland
naoanbnk-1,Sweat gland
naodjmak-1,Sweat gland
naogcopn-1,Sweat gland Myoepithelial
naogihdl-1,Pericyte1
naoigjae-1,Pericyte1
naojppkc-1,F5: NGFR+
naomeobg-1,nmSchwann
napabpkc-1,Sweat gland
napdjnlh-1,Sweat gland
napffgen-1,Sweat gland
nbabagad-1,Sweat gland
nbabonai-1,Sweat gland
nbagpemk-1,Sweat gland
nbaijdac-1,Sweat gland Myoepithelial
nbajfjfj-1,Sweat gland Myoepithelial
nbalonfi-1,nmSchwann
nbanekao-1,Sweat gland
nbbapccj-1,Sweat gland Myoepithelial
nbbbkjhh-1,Sweat gland
nbbckndf-1,Sweat gland
nbbeomne-1,F5: RAMP1+
nbbpnohp-1,nmSchwann
nbcbjoke-1,Sweat gland Myoepithelial
nbcefamh-1,Sweat gland
nbcempfm-1,Sweat gland
nbciphfb-1,F5: RAMP1+
nbcjmnpe-1,nmSchwann
nbcmdank-1,nmSchwann
nbcnahkh-1,nmSchwann
nbdaocik-1,VE4_Cap
nbdilnjf-1,F5: RAMP1+
nbdlmled-1,nmSchwann
nbdmgegp-1,Pericyte2_VSMC
nbdondan-1,Pericyte2_VSMC
nbeikfce-1,Pericyte2_VSMC
nbeplccb-1,Pericyte2_VSMC
nbfhdfda-1,F2: Universal
nbfiggbb-1,Smooth muscle
nbfkhkih-1,Pericyte2_VSMC
nbgbphce-1,Pericyte2_VSMC
nbggfkpn-1,Pericyte2_VSMC
nbgkdljl-1,Pericyte2_VSMC
nbgnabad-1,Pericyte2_VSMC
nbgnmjai-1,Pericyte2_VSMC
nbidnhne-1,Pericyte2_VSMC
nbikefgg-1,Pericyte2_VSMC
nbjoajjo-1,F2/3: Perivascular
nbkeagne-1,Mast cell
nbkimloc-1,F2: Universal
nblepcah-1,F2/3: Perivascular
nblgcfop-1,VE1_Art
nblmonmp-1,Pericyte2_VSMC
nbmapclc-1,Pericyte2_VSMC
nbmbffhh-1,Pericyte2_VSMC
nbmmhdba-1,Pericyte2_VSMC
nbmnncjd-1,Pericyte2_VSMC
nbnclhmb-1,Pericyte2_VSMC
nbnfknmf-1,Sweat gland
nbnjoffl-1,Sweat gland
nbnnndae-1,Sweat gland
nbnpbkoj-1,Sweat gland
nboajjdb-1,Sweat gland
nbofneao-1,VE4_Cap
nbojpiak-1,Pericyte1
nbonboho-1,Sweat gland
nbopdppa-1,Sweat gland
nbpangfn-1,Sweat gland
ncbalmjl-1,Sweat gland
ncbcfbbb-1,Sweat gland
ncbdhlik-1,Sweat gland
ncbmcldl-1,Sweat gland
nccdmeag-1,Sweat gland
nccghplf-1,Sweat gland
ncckgifc-1,Sweat gland
ncconlna-1,Sweat gland
ncdjfiol-1,Mast cell
ncdjpifj-1,VE4_Cap
ncdnalmd-1,F5: RAMP1+
ncdpocio-1,Sweat gland Myoepithelial
nceeffni-1,F2/3: Perivascular
ncehbdmn-1,VE4_Cap
ncehnmlc-1,Sweat gland Myoepithelial
nceiacha-1,Sweat gland Myoepithelial
ncenidme-1,Sweat gland
nceojnpm-1,Sweat gland
ncfamjpg-1,F5: RAMP1+
ncffkipp-1,Sweat gland Myoepithelial
ncflghne-1,Sweat gland Myoepithelial
ncfnpnkl-1,Sweat gland
ncfpjgnl-1,VE3_Ven
ncfppifb-1,F5: RAMP1+
ncglpajh-1,nmSchwann
ncgplkmk-1,F5: RAMP1+
nchbcpoi-1,nmSchwann
nchcjfao-1,nmSchwann
nchfebon-1,nmSchwann
nchhdbfi-1,F5: NGFR+
nchhenhl-1,F2/3: Perivascular
ncibkfok-1,F2/3: Perivascular
ncijhmok-1,F2/3: Perivascular
nciomibe-1,Sweat gland
ncjgjifa-1,Sweat gland
ncjmaboc-1,Sweat gland
nckejobm-1,Sweat gland
nckgpdnb-1,Pericyte1
ncklhfgj-1,F2/3: Perivascular
nckmkaaa-1,F2/3: Perivascular
nckpdokj-1,Mac2
nclabgkn-1,VE4_Cap
nclbnooe-1,Sweat gland
nclcjdeo-1,Sweat gland
nclhibbd-1,Sweat gland
ncljjbma-1,Sweat gland
nclleiak-1,F2/3: Perivascular
ncmoipea-1,Sweat gland
ncmpehan-1,Mast cell
ncncgolb-1,Pericyte1
ncnebfdi-1,nmSchwann
ncnehfmj-1,Mac2
ncpcfhmm-1,F2: Universal
ndaceoni-1,F2: Universal
ndachljf-1,F2: Universal
ndanlppl-1,F2: Universal
ndbdfjjb-1,F2: Universal
ndbehkln-1,Pericyte1
ndbjgcgn-1,F5: NGFR+
ndbkldij-1,nmSchwann
ndboggjm-1,mSchwann
ndbogkab-1,nmSchwann
ndcalldh-1,VE4_Cap
ndccfddf-1,F5: NGFR+
ndcijlfn-1,F5: NGFR+
ndclejic-1,nmSchwann
ndclidei-1,Sweat gland
nddehjgn-1,Sweat gland
nddghlhh-1,Sweat gland Myoepithelial
nddkahmo-1,Sweat gland
nddkpbnp-1,Sweat gland
nddnhhgj-1,Sweat gland
ndeekgdi-1,Sweat gland
ndefbebg-1,Sweat gland Myoepithelial
ndeiendh-1,Sweat gland
ndelhhcm-1,F5: RAMP1+
ndepdbkc-1,Mac2
ndfaohen-1,F2/3: Perivascular
ndfbdklm-1,Pericyte1
ndfofnoc-1,VE3_Ven
ndgbceha-1,F3: FRC-like
ndgbjlnn-1,F2/3: Perivascular
ndgfcbpb-1,Sweat gland
ndggjfce-1,Sweat gland
ndghfkcj-1,Sweat gland
ndgimajm-1,Sweat gland Myoepithelial
ndgjbhjp-1,Sweat gland Myoepithelial
ndgjcnje-1,Sweat gland Myoepithelial
ndglkeao-1,Sweat gland
ndhajkfn-1,Sweat gland
ndhbmfde-1,Sweat gland
ndhmjdjj-1,Sweat gland
ndifdkad-1,F5: RAMP1+
ndiiaeop-1,Sweat gland
ndilbhmk-1,Sweat gland
ndioilhe-1,Sweat gland
ndjdobje-1,Sweat gland
ndjfdnki-1,Sweat gland
ndjgmkci-1,F5: RAMP1+
ndjiphai-1,F2: Universal
ndjmopfk-1,Sweat gland
ndkbmkog-1,VE4_Cap
ndkclbih-1,F2/3: Perivascular
ndkgpgoj-1,VE3_Ven
ndkknhjm-1,VE4_Cap
ndlcpndd-1,nmSchwann
ndlhglja-1,Sweat gland
ndlhikdo-1,Sweat gland Myoepithelial
ndljhadd-1,VE4_Cap
ndljigje-1,VE4_Cap
ndloldol-1,Pericyte1
ndmjmgdk-1,VE3_Ven
ndmmpekb-1,Pericyte1
ndnaholg-1,F5: RAMP1+
ndnfpdnm-1,VE4_Cap
ndnlcdhl-1,Mac2
ndnoaokd-1,Pericyte1
ndnpiekm-1,Sweat gland
ndnpobjn-1,Sweat gland
ndodfpbd-1,Sweat gland
ndofgfmf-1,F5: RAMP1+
ndofhefa-1,Sweat gland
ndohbfdl-1,F5: RAMP1+
ndpepijn-1,nmSchwann
ndpfgnao-1,Sweat gland
ndpmllbp-1,Sweat gland
neaabkkf-1,Sweat gland
neablbgo-1,Sweat gland Myoepithelial
neaimlac-1,Sweat gland
nebcgcha-1,Sweat gland
nebehbkb-1,Sweat gland
nebhfkja-1,Sweat gland
nebidofi-1,VE4_Cap
neblapgn-1,VE4_Cap
nebplcfk-1,Sweat gland Myoepithelial
necacckg-1,F5: RAMP1+
necdpdfo-1,F5: RAMP1+
necenibd-1,Sweat gland
necjfhha-1,Sweat gland
nednfeio-1,Sweat gland
nedpobkb-1,Sweat gland
neediono-1,Sweat gland Myoepithelial
neeiaodo-1,Sweat gland
neekjlao-1,Sweat gland Myoepithelial
neeniahi-1,Sweat gland
nefcfpap-1,Sweat gland
nefkmpdg-1,Sweat gland
nefpdgdd-1,Sweat gland
negaabie-1,Sweat gland
negemhmo-1,Sweat gland
negiingn-1,F2/3: Perivascular
nehmmaoj-1,Pericyte2_VSMC
nehpbank-1,Mac2
neifjhnf-1,nmSchwann
neihcjep-1,Adipocyte
neiknblc-1,Adipocyte
neilehkh-1,VE4_Cap
neimafln-1,Pericyte1
nejbndjf-1,Pericyte1
nejdfhdd-1,VE4_Cap
nejfjjll-1,F2/3: Perivascular
nejhgobe-1,F2/3: Perivascular
nejhooco-1,Mac2
nejlmgcn-1,Pericyte1
nejmpfap-1,VE4_Cap
nejpdmof-1,VE4_Cap
nekcegec-1,Pericyte1
nekklbci-1,nmSchwann
nekmeobj-1,nmSchwann
nekohekg-1,Sweat gland
nelbhagf-1,Sweat gland Myoepithelial
nelcembd-1,F5: RAMP1+
nelefcio-1,VE4_Cap
nelhlhkl-1,F2: Universal
nelkldde-1,F2: Universal
nelnbkfc-1,F2: Universal
nemdlegj-1,F2: Universal
nemdlejm-1,Sweat gland
nemjaebn-1,KC
nemjlejo-1,F2/3: Perivascular
nemlfgom-1,Sweat gland
nenbilmd-1,Sweat gland
nenhpdim-1,Sweat gland
nenkeffd-1,Sweat gland
nenloepm-1,cDC2: MMP12hi
neoibeph-1,F5: RAMP1+
neoninki-1,Sweat gland
neoogajf-1,Sweat gland Myoepithelial
nepcllld-1,cDC2: MMP12hi
nepegiia-1,Sweat gland
nfafenah-1,Sweat gland Myoepithelial
nfaggcmj-1,Sweat gland
nfangolg-1,Sweat gland
nfbekcod-1,Sweat gland
nfbjlekh-1,Sweat gland
nfbkjked-1,Sweat gland
nfbomiko-1,Sweat gland
nfceabpk-1,VE4_Cap
nfcemljh-1,Sweat gland
nfclclab-1,Sweat gland
nfcledda-1,Sweat gland
nfdaahhm-1,Sweat gland
nfdekbdg-1,Sweat gland
nfdeoado-1,Sweat gland
nfdjpmep-1,Sweat gland
nfdkaomc-1,Sweat gland Myoepithelial
nfdkkkin-1,Sweat gland
nfedpmjj-1,Sweat gland Myoepithelial
nffcbjge-1,Sweat gland
nffgnpda-1,Sweat gland
nfflibeg-1,Sweat gland Myoepithelial
nffnkalj-1,Sweat gland Myoepithelial
nffogokg-1,Sweat gland
nfgeemam-1,Sweat gland
nfgfcgbh-1,Sweat gland
nfgjlpbp-1,Sweat gland
nfgpemem-1,Sweat gland
nfhbbioj-1,Sweat gland
nfhccmjo-1,Sweat gland
nfhefhdn-1,Pericyte1
nfhjffho-1,VE3_Ven
nfhkfaef-1,VE3_Ven
nfiapmlm-1,F5: RAMP1+
nficcdfe-1,Sweat gland Myoepithelial
nfiehnle-1,F5: RAMP1+
nfifplki-1,Sweat gland Myoepithelial
nfjbjppn-1,Sweat gland
nfjeflid-1,nmSchwann
nfjgkacn-1,nmSchwann
nfjibndp-1,F5: RAMP1+
nfjjfkmb-1,Sweat gland Myoepithelial
nfjloneh-1,VE4_Cap
nfjogdkf-1,VE4_Cap
nfkaappn-1,VE4_Cap
nfkkhbpd-1,Sweat gland
nfkkpkni-1,Sweat gland
nfklncmf-1,Sweat gland
nfknpdof-1,Sweat gland
nflafmdd-1,Sweat gland
nflenind-1,Sweat gland
nflfhdbp-1,Sweat gland
nfllohbm-1,Sweat gland Myoepithelial
nfloehdm-1,Sweat gland Myoepithelial
nfmjmjjj-1,Sweat gland
nfmppjcp-1,Sweat gland
nfnanbbm-1,Sweat gland Myoepithelial
nfnbfggc-1,Mast cell
nfnldaee-1,F5: RAMP1+
nfnldpkh-1,Pericyte1
nfnmbgkn-1,VE4_Cap
nfobamie-1,VE4_Cap
nfofmpcm-1,Tc1
nfogcekf-1,Sweat gland
nfokhcod-1,Sweat gland
nfonkikn-1,Sweat gland
nfoohcal-1,Sweat gland
nfoojpon-1,VE4_Cap
nfphbheb-1,Mac2
nfpkmhjl-1,Pericyte1
nfpnoefe-1,Pericyte1
ngaanpco-1,Sweat gland
ngabcpap-1,Sweat gland
ngajgeef-1,Sweat gland
ngakadpl-1,Sweat gland
ngbneioc-1,F2: Universal
ngcbganl-1,VE4_Cap
ngcepfnl-1,Mast cell
ngcgmgjm-1,Sweat gland
ngchbfop-1,Sweat gland
ngcnmdij-1,Sweat gland
ngdfofnm-1,Sweat gland
ngdihoja-1,Sweat gland
ngdjkeej-1,Sweat gland
ngeakjeg-1,Sweat gland
ngefpedn-1,Sweat gland
ngelcico-1,F5: RAMP1+
ngfdibkg-1,Sweat gland
ngfffncd-1,Sweat gland
ngfghhng-1,Sweat gland Myoepithelial
ngfncakn-1,Sweat gland
nggaffmc-1,Sweat gland
nggcnpoj-1,Sweat gland
nggifgnl-1,Sweat gland
nghdfbma-1,Sweat gland
nghmmajh-1,VE4_Cap
nghpandb-1,VE4_Cap
nghpgbgd-1,VE4_Cap
ngiaclno-1,F5: RAMP1+
ngicbmff-1,Sweat gland
ngiecpaj-1,Sweat gland
ngigcghm-1,F5: RAMP1+
ngihjfom-1,Sweat gland Myoepithelial
ngikfbah-1,Sweat gland
ngimomlb-1,Sweat gland
ngjeecjb-1,F5: RAMP1+
ngjhbkbl-1,Sweat gland
ngjjdhad-1,Pericyte1
ngjjlehd-1,Pericyte1
ngjofgmf-1,F5: RAMP1+
ngkfeddo-1,VE4_Cap
ngkfhdcf-1,Sweat gland
ngkgioll-1,Sweat gland
ngkmpdfo-1,Sweat gland
ngknfnah-1,Sweat gland
ngkooaba-1,Sweat gland
ngkplkon-1,Sweat gland Myoepithelial
nglbeddb-1,Sweat gland
nglchbhi-1,Sweat gland
nglcnino-1,Sweat gland
nglcoajn-1,Sweat gland
nglpbgbc-1,Sweat gland
ngmacala-1,Sweat gland
ngmajkom-1,Sweat gland
ngmnfggo-1,Sweat gland
ngmnkmhd-1,Sweat gland
ngnmilom-1,Sweat gland
ngocbdbl-1,Sweat gland
ngoccngk-1,Sweat gland
ngofhmcj-1,Sweat gland
ngoflgjn-1,Sweat gland
ngolfdmp-1,Sweat gland
ngomojmg-1,Sweat gland
